id,gene_short_name,num_cells_expressed,is_tf,tf_family
AT5G57530,AT5G57530,2524,no,
AT5G57540,AT5G57540,1142,no,
AT5G57550,AT5G57550,42,no,
AT5G57565,AT5G57565,1390,no,
AT5G57570,AT5G57570,210,no,
AT5G57580,AT5G57580,5753,no,
AT5G57590,AT5G57590,662,no,
AT5G57610,AT5G57610,4019,no,
AT5G57620,AT5G57620,2888,yes,MYB
AT5G57625,AT5G57625,4088,no,
AT5G57630,AT5G57630,5232,no,
AT5G57640,AT5G57640,79,no,
AT5G57655,AT5G57655,8452,no,
AT5G57660,AT5G57660,9621,yes,CO-like
AT5G57670,AT5G57670,361,no,
AT5G57685,AT5G57685,2794,no,
AT5G57700,AT5G57700,6416,no,
AT5G57740,AT5G57740,6108,no,
AT5G57760,AT5G57760,24,no,
AT5G57770,AT5G57770,1430,no,
AT5G57780,AT5G57780,309,no,
AT5G57785,AT5G57785,1591,no,
AT5G57790,AT5G57790,290,no,
AT5G57800,AT5G57800,2980,no,
AT5G57810,AT5G57810,284,no,
AT5G57815,AT5G57815,7623,no,
AT5G57820,AT5G57820,121,no,
AT5G57830,AT5G57830,9191,no,
AT5G57840,AT5G57840,2229,no,
AT5G57850,AT5G57850,3316,no,
AT5G57860,AT5G57860,9742,no,
AT5G57870,AT5G57870,13440,no,
AT5G57880,AT5G57880,187,no,
AT5G57887,AT5G57887,3118,no,
AT5G57890,AT5G57890,3668,no,
AT5G57900,AT5G57900,9312,no,
AT5G57910,AT5G57910,9801,no,
AT5G57920,AT5G57920,1134,no,
AT5G57930,AT5G57930,1153,no,
AT5G57940,AT5G57940,2938,no,
AT5G57950,AT5G57950,4079,no,
AT5G57960,AT5G57960,485,no,
AT5G57970,AT5G57970,1853,no,
AT5G57980,AT5G57980,1095,no,
AT5G57990,AT5G57990,6885,no,
AT5G58000,AT5G58000,4853,no,
AT5G58003,AT5G58003,3292,no,
AT5G58005,AT5G58005,11680,no,
AT5G58010,AT5G58010,3726,yes,bHLH
AT5G58020,AT5G58020,11307,no,
AT5G58030,AT5G58030,12296,no,
AT5G58040,AT5G58040,8567,no,
AT5G58050,AT5G58050,20,no,
AT5G58060,AT5G58060,19084,no,
AT5G58070,AT5G58070,14950,no,
AT5G58080,AT5G58080,42,yes,ARR-B
AT5G58090,AT5G58090,6749,no,
AT5G58100,AT5G58100,4492,no,
AT5G58110,AT5G58110,15019,no,
AT5G58120,AT5G58120,205,no,
AT5G58130,AT5G58130,2707,no,
AT5G58140,AT5G58140,869,no,
AT5G58150,AT5G58150,271,no,
AT5G58160,AT5G58160,1746,no,
AT5G58180,AT5G58180,40,no,
AT5G58190,AT5G58190,4184,no,
AT5G58200,AT5G58200,5945,no,
AT5G58210,AT5G58210,1935,no,
AT5G58220,AT5G58220,11113,no,
AT5G58230,AT5G58230,4830,no,
AT5G58240,AT5G58240,7546,no,
AT5G58250,AT5G58250,1690,no,
AT5G58270,AT5G58270,4249,no,
AT5G58280,AT5G58280,158,yes,B3
AT5G58290,AT5G58290,18938,no,
AT5G58300,AT5G58300,2372,no,
AT5G58320,AT5G58320,10356,no,
AT5G58330,AT5G58330,285,no,
AT5G58340,AT5G58340,2182,yes,MYB_related
AT5G58350,AT5G58350,1722,no,
AT5G58360,AT5G58360,276,no,
AT5G58370,AT5G58370,1295,no,
AT5G58375,AT5G58375,15790,no,
AT5G58380,AT5G58380,8729,no,
AT5G58410,AT5G58410,3075,no,
AT5G58420,AT5G58420,13306,no,
AT5G58430,AT5G58430,8654,no,
AT5G58440,AT5G58440,6095,no,
AT5G58450,AT5G58450,2901,no,
AT5G58470,AT5G58470,8435,no,
AT5G58480,AT5G58480,1103,no,
AT5G58490,AT5G58490,4197,no,
AT5G58500,AT5G58500,128,no,
AT5G58510,AT5G58510,3322,no,
AT5G58520,AT5G58520,1409,no,
AT5G58530,AT5G58530,4934,no,
AT5G58540,AT5G58540,190,no,
AT5G58550,AT5G58550,704,no,
AT5G58570,AT5G58570,210,no,
AT5G58575,AT5G58575,4205,no,
AT5G58580,AT5G58580,530,no,
AT5G58590,AT5G58590,8798,no,
AT5G58600,AT5G58600,1743,no,
AT5G58620,AT5G58620,4088,yes,C3H
AT5G58630,AT5G58630,49,no,
AT5G58640,AT5G58640,12278,no,
AT5G58650,AT5G58650,3194,no,
AT5G58660,AT5G58660,556,no,
AT5G58680,AT5G58680,1951,no,
AT5G58690,AT5G58690,2496,no,
AT5G58700,AT5G58700,11528,no,
AT5G58710,AT5G58710,16885,no,
AT5G58720,AT5G58720,13980,no,
AT5G58730,AT5G58730,14324,no,
AT5G58740,AT5G58740,11388,no,
AT5G58750,AT5G58750,4358,no,
AT5G58760,AT5G58760,3074,no,
AT5G58770,AT5G58770,795,no,
AT5G58780,AT5G58780,113,no,
AT5G58784,AT5G58784,2913,no,
AT5G58787,AT5G58787,6086,no,
AT5G58790,AT5G58790,4415,no,
AT5G58800,AT5G58800,6784,no,
AT5G58830,AT5G58830,58,no,
AT5G58840,AT5G58840,102,no,
AT5G58870,AT5G58870,2503,no,
AT5G58900,AT5G58900,4783,yes,MYB_related
AT5G58910,AT5G58910,105,no,
AT5G58920,AT5G58920,6247,no,
AT5G58930,AT5G58930,2964,no,
AT5G58940,AT5G58940,3725,no,
AT5G58950,AT5G58950,10965,no,
AT5G58960,AT5G58960,2995,no,
AT5G58970,AT5G58970,4130,no,
AT5G58980,AT5G58980,331,no,
AT5G58990,AT5G58990,6940,no,
AT5G59000,AT5G59000,1084,no,
AT5G59010,AT5G59010,3115,no,
AT5G59020,AT5G59020,923,no,
AT5G59030,AT5G59030,6697,no,
AT5G59050,AT5G59050,3658,no,
AT5G59060,AT5G59060,807,no,
AT5G59080,AT5G59080,845,no,
AT5G59070,AT5G59070,1629,no,
AT5G59090,AT5G59090,3407,no,
AT5G59140,AT5G59140,16832,no,
AT5G59150,AT5G59150,12654,no,
AT5G59160,AT5G59160,12579,no,
AT5G59170,AT5G59170,482,no,
AT5G59180,AT5G59180,8282,no,
AT5G59200,AT5G59200,77,no,
AT5G59210,AT5G59210,9503,no,
AT5G59220,AT5G59220,11774,no,
AT5G59230,AT5G59230,1450,no,
AT5G59240,AT5G59240,870,no,
AT5G59250,AT5G59250,1820,no,
AT5G59270,AT5G59270,26,no,
AT5G59280,AT5G59280,203,no,
AT5G59290,AT5G59290,18252,no,
AT5G59300,AT5G59300,8235,no,
AT5G59340,AT5G59340,243,yes,WOX
AT5G59350,AT5G59350,3083,no,
AT5G59380,AT5G59380,4697,no,
AT5G59390,AT5G59390,10,no,
AT5G59400,AT5G59400,3610,no,
AT5G59410,AT5G59410,5727,no,
AT5G59420,AT5G59420,13972,no,
AT5G59430,AT5G59430,3173,no,
AT5G59440,AT5G59440,5164,no,
AT5G59450,AT5G59450,8219,yes,GRAS
AT5G59460,AT5G59460,2802,no,
AT5G59470,AT5G59470,1883,no,
AT5G59480,AT5G59480,14223,no,
AT5G59490,AT5G59490,15771,no,
AT5G59500,AT5G59500,1702,no,
AT5G59510,AT5G59510,8356,no,
AT5G59520,AT5G59520,6402,no,
AT5G59530,AT5G59530,1715,no,
AT5G59540,AT5G59540,2167,no,
AT5G59550,AT5G59550,13330,no,
AT5G59560,AT5G59560,5038,no,
AT5G59570,AT5G59570,11505,yes,G2-like
AT5G59580,AT5G59580,2258,no,
AT5G59590,AT5G59590,1739,no,
AT5G59610,AT5G59610,3098,no,
AT5G59600,AT5G59600,150,no,
AT5G59613,AT5G59613,23622,no,
AT5G59650,AT5G59650,81,no,
AT5G59660,AT5G59660,317,no,
AT5G59690,AT5G59690,10908,no,
AT5G59700,AT5G59700,135,no,
AT5G59710,AT5G59710,4466,no,
AT5G59720,AT5G59720,2141,no,
AT5G59730,AT5G59730,7582,no,
AT5G59740,AT5G59740,2452,no,
AT5G59750,AT5G59750,210,no,
AT5G59760,AT5G59760,87,no,
AT5G59770,AT5G59770,6945,no,
AT5G59780,AT5G59780,888,yes,MYB
AT5G59790,AT5G59790,2546,no,
AT5G59800,AT5G59800,1520,no,
AT5G59820,AT5G59820,23300,yes,C2H2
AT5G59830,AT5G59830,4180,no,
AT5G59840,AT5G59840,11878,no,
AT5G59845,AT5G59845,479,no,
AT5G59850,AT5G59850,13358,no,
AT5G59870,AT5G59870,5246,no,
AT5G59880,AT5G59880,22530,no,
AT5G59890,AT5G59890,17371,no,
AT5G59900,AT5G59900,459,no,
AT5G59910,AT5G59910,13924,no,
AT5G59920,AT5G59920,684,no,
AT5G59930,AT5G59930,2011,no,
AT5G59940,AT5G59940,2352,no,
AT5G59950,AT5G59950,16499,no,
AT5G59960,AT5G59960,9321,no,
AT5G59970,AT5G59970,8799,no,
AT5G59980,AT5G59980,762,no,
AT5G60020,AT5G60020,271,no,
AT5G60030,AT5G60030,3520,no,
AT5G60040,AT5G60040,636,no,
AT5G60050,AT5G60050,976,no,
AT5G60060,AT5G60060,400,no,
AT5G60120,AT5G60120,3861,yes,AP2
AT5G60142,AT5G60142,51,yes,B3
AT5G60150,AT5G60150,479,no,
AT5G60160,AT5G60160,9876,no,
AT5G60170,AT5G60170,6998,no,
AT5G60180,AT5G60180,278,no,
AT5G60190,AT5G60190,3615,no,
AT5G60200,AT5G60200,3909,yes,Dof
AT5G60210,AT5G60210,1973,no,
AT5G60220,AT5G60220,233,no,
AT5G60230,AT5G60230,1295,no,
AT5G60250,AT5G60250,122,no,
AT5G60270,AT5G60270,3757,no,
AT5G60280,AT5G60280,163,no,
AT5G60300,AT5G60300,7691,no,
AT5G60310,AT5G60310,923,no,
AT5G60320,AT5G60320,132,no,
AT5G60335,AT5G60335,330,no,
AT5G60340,AT5G60340,10105,no,
AT5G60350,AT5G60350,1502,no,
AT5G60360,AT5G60360,19014,no,
AT5G60370,AT5G60370,5307,no,
AT5G60380,AT5G60380,78,no,
AT5G60390,AT5G60390,23839,no,
AT5G60400,AT5G60400,5158,no,
AT5G60410,AT5G60410,7387,no,
AT5G60430,AT5G60430,2383,no,
AT5G60440,AT5G60440,181,yes,M-type_MADS
AT5G60450,AT5G60450,646,yes,ARF
AT5G60460,AT5G60460,12730,no,
AT5G60490,AT5G60490,797,no,
AT5G60520,AT5G60520,3499,no,
AT5G60530,AT5G60530,7725,no,
AT5G60540,AT5G60540,7014,no,
AT5G60570,AT5G60570,11128,no,
AT5G60580,AT5G60580,2942,no,
AT5G60590,AT5G60590,2187,no,
AT5G60600,AT5G60600,3863,no,
AT5G60610,AT5G60610,794,no,
AT5G60620,AT5G60620,12749,no,
AT5G60630,AT5G60630,1622,no,
AT5G60640,AT5G60640,10706,no,
AT5G60650,AT5G60650,441,no,
AT5G60660,AT5G60660,12758,no,
AT5G60670,AT5G60670,8131,no,
AT5G60680,AT5G60680,17634,no,
AT5G60690,AT5G60690,2181,yes,HD-ZIP
AT5G60700,AT5G60700,5153,no,
AT5G60710,AT5G60710,5808,no,
AT5G60720,AT5G60720,390,no,
AT5G60730,AT5G60730,985,no,
AT5G60750,AT5G60750,5888,no,
AT5G60760,AT5G60760,2561,no,
AT5G60780,AT5G60780,16,no,
AT5G60790,AT5G60790,15107,no,
AT5G60800,AT5G60800,6094,no,
AT5G60810,AT5G60810,79,no,
AT5G60820,AT5G60820,2499,no,
AT5G60840,AT5G60840,2025,no,
AT5G60850,AT5G60850,4985,yes,Dof
AT5G60860,AT5G60860,5893,no,
AT5G60870,AT5G60870,925,no,
AT5G60890,AT5G60890,3524,yes,MYB
AT5G60920,AT5G60920,16340,no,
AT5G60930,AT5G60930,785,no,
AT5G60940,AT5G60940,2837,no,
AT5G60950,AT5G60950,12485,no,
AT5G60960,AT5G60960,4417,no,
AT5G60980,AT5G60980,12327,no,
AT5G60990,AT5G60990,2852,no,
AT5G61000,AT5G61000,1040,no,
AT5G61010,AT5G61010,2407,no,
AT5G61020,AT5G61020,5751,no,
AT5G61030,AT5G61030,2151,no,
AT5G61040,AT5G61040,597,no,
AT5G61060,AT5G61060,3225,no,
AT5G61130,AT5G61130,5398,no,
AT5G61140,AT5G61140,4162,no,
AT5G61150,AT5G61150,6936,no,
AT5G61170,AT5G61170,14684,no,
AT5G61190,AT5G61190,1403,no,
AT5G61200,AT5G61200,569,no,
AT5G61210,AT5G61210,15205,no,
AT5G61220,AT5G61220,5756,no,
AT5G61240,AT5G61240,11452,no,
AT5G61250,AT5G61250,435,no,
AT5G61260,AT5G61260,1451,no,
AT5G61270,AT5G61270,265,yes,bHLH
AT5G61280,AT5G61280,88,no,
AT5G61290,AT5G61290,211,no,
AT5G61300,AT5G61300,639,no,
AT5G61310,AT5G61310,2248,no,
AT5G61330,AT5G61330,1511,no,
AT5G61340,AT5G61340,2845,no,
AT5G61350,AT5G61350,1289,no,
AT5G61360,AT5G61360,1562,no,
AT5G61370,AT5G61370,305,no,
AT5G61380,AT5G61380,6687,no,
AT5G61390,AT5G61390,3666,no,
AT5G61400,AT5G61400,202,no,
AT5G61410,AT5G61410,4047,no,
AT5G61412,AT5G61412,203,no,
AT5G61420,AT5G61420,198,yes,MYB
AT5G61430,AT5G61430,60,yes,NAC
AT5G61440,AT5G61440,6291,no,
AT5G61450,AT5G61450,6515,no,
AT5G61460,AT5G61460,697,no,
AT5G61480,AT5G61480,317,no,
AT5G61490,AT5G61490,306,no,
AT5G61500,AT5G61500,11153,no,
AT5G61510,AT5G61510,8309,no,
AT5G61530,AT5G61530,10784,no,
AT5G61540,AT5G61540,1587,no,
AT5G61550,AT5G61550,2068,no,
AT5G61560,AT5G61560,2129,no,
AT5G61570,AT5G61570,1451,no,
AT5G61580,AT5G61580,4073,no,
AT5G61590,AT5G61590,3397,yes,ERF
AT5G61600,AT5G61600,2830,yes,ERF
AT5G61620,AT5G61620,98,yes,MYB_related
AT5G61640,AT5G61640,1584,no,
AT5G61650,AT5G61650,1321,no,
AT5G61660,AT5G61660,178,no,
AT5G61670,AT5G61670,4950,no,
AT5G61760,AT5G61760,6160,no,
AT5G61770,AT5G61770,2705,no,
AT5G61780,AT5G61780,13320,no,
AT5G61790,AT5G61790,12368,no,
AT5G61800,AT5G61800,254,no,
AT5G61810,AT5G61810,3536,no,
AT5G61820,AT5G61820,19635,no,
AT5G61830,AT5G61830,2444,no,
AT5G61840,AT5G61840,8117,no,
AT5G61850,AT5G61850,71,yes,LFY
AT5G61865,AT5G61865,948,no,
AT5G61880,AT5G61880,6311,no,
AT5G61890,AT5G61890,5415,yes,ERF
AT5G61910,AT5G61910,2393,no,
AT5G61900,AT5G61900,267,no,
AT5G61920,AT5G61920,1193,no,
AT5G61930,AT5G61930,449,no,
AT5G61940,AT5G61940,66,no,
AT5G61950,AT5G61950,81,no,
AT5G61960,AT5G61960,9874,no,
AT5G61970,AT5G61970,9592,no,
AT5G61980,AT5G61980,2507,no,
AT5G61990,AT5G61990,1664,no,
AT5G62000,AT5G62000,6017,yes,ARF
AT5G62020,AT5G62020,12790,yes,HSF
AT5G62030,AT5G62030,2382,no,
AT5G62050,AT5G62050,6726,no,
AT5G62070,AT5G62070,8630,no,
AT5G62090,AT5G62090,5304,no,
AT5G62100,AT5G62100,1900,no,
AT5G62130,AT5G62130,4453,no,
AT5G62140,AT5G62140,439,no,
AT5G62150,AT5G62150,1181,no,
AT5G62165,AT5G62165,1687,yes,MIKC_MADS
AT5G62170,AT5G62170,716,no,
AT5G62180,AT5G62180,7332,no,
AT5G62190,AT5G62190,7074,no,
AT5G62200,AT5G62200,7921,no,
AT5G62210,AT5G62210,688,no,
AT5G62220,AT5G62220,3282,no,
AT5G62260,AT5G62260,4726,no,
AT5G62270,AT5G62270,5351,no,
AT5G62280,AT5G62280,3469,no,
AT5G62290,AT5G62290,4590,no,
AT5G62300,AT5G62300,17763,no,
AT5G62310,AT5G62310,1407,no,
AT5G62320,AT5G62320,425,yes,MYB
AT5G62330,AT5G62330,1475,no,
AT5G62340,AT5G62340,5755,no,
AT5G62350,AT5G62350,12911,no,
AT5G62360,AT5G62360,1734,no,
AT5G62370,AT5G62370,354,no,
AT5G62380,AT5G62380,101,yes,NAC
AT5G62390,AT5G62390,15469,no,
AT5G62410,AT5G62410,2666,no,
AT5G62420,AT5G62420,1480,no,
AT5G62430,AT5G62430,1799,yes,Dof
AT5G62440,AT5G62440,5356,no,
AT5G62460,AT5G62460,12299,no,
AT5G62470,AT5G62470,262,yes,MYB
AT5G62480,AT5G62480,1095,no,
AT5G62490,AT5G62490,159,no,
AT5G62500,AT5G62500,11090,no,
AT5G62510,AT5G62510,68,no,
AT5G62530,AT5G62530,10637,no,
AT5G62540,AT5G62540,16752,no,
AT5G62550,AT5G62550,1575,no,
AT5G62560,AT5G62560,7780,no,
AT5G62570,AT5G62570,4550,no,
AT5G62575,AT5G62575,15780,no,
AT5G62580,AT5G62580,9605,no,
AT5G62600,AT5G62600,4175,no,
AT5G62610,AT5G62610,8289,yes,bHLH
AT5G62620,AT5G62620,5827,no,
AT5G62630,AT5G62630,2160,no,
AT5G62640,AT5G62640,6459,no,
AT5G62650,AT5G62650,1746,no,
AT5G62670,AT5G62670,2803,no,
AT5G62680,AT5G62680,1980,no,
AT5G62690,AT5G62690,16324,no,
AT5G62700,AT5G62700,18516,no,
AT5G62710,AT5G62710,758,no,
AT5G62720,AT5G62720,2521,no,
AT5G62740,AT5G62740,5487,no,
AT5G62760,AT5G62760,1709,no,
AT5G62770,AT5G62770,6076,no,
AT5G62790,AT5G62790,2841,no,
AT5G62810,AT5G62810,7421,no,
AT5G62820,AT5G62820,1001,no,
AT5G62840,AT5G62840,230,no,
AT5G62865,AT5G62865,11617,no,
AT5G62880,AT5G62880,12013,no,
AT5G62890,AT5G62890,10626,no,
AT5G62900,AT5G62900,5889,no,
AT5G62910,AT5G62910,4520,no,
AT5G62920,AT5G62920,4498,no,
AT5G62930,AT5G62930,12916,no,
AT5G62940,AT5G62940,165,yes,Dof
AT5G62950,AT5G62950,7587,no,
AT5G62960,AT5G62960,620,no,
AT5G62980,AT5G62980,2660,no,
AT5G62990,AT5G62990,388,no,
AT5G63000,AT5G63000,5861,no,
AT5G63010,AT5G63010,2601,no,
AT5G63020,AT5G63020,275,no,
AT5G63030,AT5G63030,9718,no,
AT5G63040,AT5G63040,1447,no,
AT5G63050,AT5G63050,5742,no,
AT5G63060,AT5G63060,1099,no,
AT5G63070,AT5G63070,98,no,
AT5G63080,AT5G63080,2756,no,
AT5G63100,AT5G63100,543,no,
AT5G63110,AT5G63110,5411,no,
AT5G63120,AT5G63120,3537,no,
AT5G63135,AT5G63135,5855,no,
AT5G63140,AT5G63140,392,no,
AT5G63150,AT5G63150,12337,no,
AT5G63160,AT5G63160,5673,no,
AT5G63190,AT5G63190,13324,no,
AT5G63200,AT5G63200,2370,no,
AT5G63220,AT5G63220,8619,no,
AT5G63250,AT5G63250,15,no,
AT5G63260,AT5G63260,7830,yes,C3H
AT5G63270,AT5G63270,3721,no,
AT5G63280,AT5G63280,4647,yes,C2H2
AT5G63290,AT5G63290,1095,no,
AT5G63300,AT5G63300,547,no,
AT5G63310,AT5G63310,4887,no,
AT5G63320,AT5G63320,11647,no,
AT5G63350,AT5G63350,3574,no,
AT5G63370,AT5G63370,16207,no,
AT5G63380,AT5G63380,5703,no,
AT5G63390,AT5G63390,199,no,
AT5G63400,AT5G63400,19252,no,
AT5G63410,AT5G63410,2935,no,
AT5G63420,AT5G63420,568,yes,Trihelix
AT5G63440,AT5G63440,3906,no,
AT5G63450,AT5G63450,6641,no,
AT5G63460,AT5G63460,11234,no,
AT5G63470,AT5G63470,8282,yes,NF-YC
AT5G63480,AT5G63480,4057,no,
AT5G63490,AT5G63490,5709,no,
AT5G63500,AT5G63500,9077,no,
AT5G63510,AT5G63510,17119,no,
AT5G63520,AT5G63520,1708,no,
AT5G63530,AT5G63530,3053,no,
AT5G63540,AT5G63540,251,no,
AT5G63550,AT5G63550,3477,no,
AT5G63560,AT5G63560,27,no,
AT5G63570,AT5G63570,11060,no,
AT5G63580,AT5G63580,27,no,
AT5G63590,AT5G63590,1673,no,
AT5G63595,AT5G63595,2764,no,
AT5G63600,AT5G63600,3936,no,
AT5G63610,AT5G63610,6525,no,
AT5G63620,AT5G63620,12543,no,
AT5G63630,AT5G63630,438,no,
AT5G63640,AT5G63640,9110,no,
AT5G63650,AT5G63650,5312,no,
AT5G63660,AT5G63660,1648,no,
AT5G63670,AT5G63670,5843,no,
AT5G63680,AT5G63680,12696,no,
AT5G63690,AT5G63690,967,no,
AT5G63700,AT5G63700,639,no,
AT5G63710,AT5G63710,382,no,
AT5G63750,AT5G63750,9,no,
AT5G63760,AT5G63760,4011,no,
AT5G63770,AT5G63770,3517,no,
AT5G63780,AT5G63780,3188,no,
AT5G63790,AT5G63790,24221,yes,NAC
AT5G63800,AT5G63800,5597,no,
AT5G63810,AT5G63810,2585,no,
AT5G63830,AT5G63830,1762,no,
AT5G63840,AT5G63840,9538,no,
AT5G63850,AT5G63850,895,no,
AT5G63860,AT5G63860,6506,no,
AT5G63870,AT5G63870,5331,no,
AT5G63880,AT5G63880,10172,no,
AT5G63890,AT5G63890,8835,no,
AT5G63905,AT5G63905,13136,no,
AT5G63910,AT5G63910,7244,no,
AT5G63920,AT5G63920,856,no,
AT5G63930,AT5G63930,4131,no,
AT5G63940,AT5G63940,8644,no,
AT5G63950,AT5G63950,1601,no,
AT5G63960,AT5G63960,867,no,
AT5G63970,AT5G63970,7075,no,
AT5G63980,AT5G63980,8321,no,
AT5G63990,AT5G63990,8900,no,
AT5G64000,AT5G64000,246,no,
AT5G64010,AT5G64010,3322,no,
AT5G64020,AT5G64020,5592,no,
AT5G64030,AT5G64030,10139,no,
AT5G64040,AT5G64040,723,no,
AT5G64050,AT5G64050,1816,no,
AT5G64060,AT5G64060,520,yes,NAC
AT5G64070,AT5G64070,8079,no,
AT5G64080,AT5G64080,2934,no,
AT5G64090,AT5G64090,5076,no,
AT5G64100,AT5G64100,8913,no,
AT5G64110,AT5G64110,84,no,
AT5G64120,AT5G64120,1626,no,
AT5G64130,AT5G64130,22584,no,
AT5G64140,AT5G64140,14088,no,
AT5G64150,AT5G64150,1272,no,
AT5G64160,AT5G64160,10362,no,
AT5G64170,AT5G64170,6904,no,
AT5G64180,AT5G64180,7120,no,
AT5G64190,AT5G64190,17,no,
AT5G64200,AT5G64200,9503,no,
AT5G64210,AT5G64210,638,no,
AT5G64220,AT5G64220,6295,yes,CAMTA
AT5G64230,AT5G64230,7811,no,
AT5G64240,AT5G64240,3482,no,
AT5G64250,AT5G64250,18050,no,
AT5G64260,AT5G64260,18154,no,
AT5G64270,AT5G64270,9418,no,
AT5G64280,AT5G64280,1690,no,
AT5G64290,AT5G64290,5598,no,
AT5G64300,AT5G64300,15234,no,
AT5G64310,AT5G64310,25015,no,
AT5G64320,AT5G64320,696,no,
AT5G64330,AT5G64330,3676,no,
AT5G64350,AT5G64350,22633,no,
AT5G64360,AT5G64360,3674,no,
AT5G64370,AT5G64370,9873,no,
AT5G64380,AT5G64380,307,no,
AT5G64390,AT5G64390,2414,no,
AT5G64400,AT5G64400,25663,no,
AT5G64401,AT5G64401,17,no,
AT5G64410,AT5G64410,3417,no,
AT5G64420,AT5G64420,2035,no,
AT5G64430,AT5G64430,5275,no,
AT5G64440,AT5G64440,5812,no,
AT5G64450,AT5G64450,1065,no,
AT5G64460,AT5G64460,8423,no,
AT5G64470,AT5G64470,4350,no,
AT5G64480,AT5G64480,2809,no,
AT5G64500,AT5G64500,13146,no,
AT5G64510,AT5G64510,3077,no,
AT5G64520,AT5G64520,1245,no,
AT5G64530,AT5G64530,389,yes,NAC
AT5G64540,AT5G64540,125,no,
AT5G64560,AT5G64560,2324,no,
AT5G64570,AT5G64570,3025,no,
AT5G64580,AT5G64580,1128,no,
AT5G64600,AT5G64600,3026,no,
AT5G64610,AT5G64610,5612,no,
AT5G64620,AT5G64620,2300,no,
AT5G64630,AT5G64630,627,no,
AT5G64640,AT5G64640,415,no,
AT5G64650,AT5G64650,5806,no,
AT5G64667,AT5G64667,96,no,
AT5G64670,AT5G64670,5464,no,
AT5G64680,AT5G64680,4576,no,
AT5G64690,AT5G64690,1190,no,
AT5G64700,AT5G64700,96,no,
AT5G64710,AT5G64710,551,no,
AT5G64720,AT5G64720,219,no,
AT5G64730,AT5G64730,7086,no,
AT5G64740,AT5G64740,17055,no,
AT5G64750,AT5G64750,13644,yes,ERF
AT5G64760,AT5G64760,6457,no,
AT5G64780,AT5G64780,1290,no,
AT5G64810,AT5G64810,9289,yes,WRKY
AT5G64813,AT5G64813,9084,no,
AT5G64816,AT5G64816,3627,no,
AT5G64820,AT5G64820,67,no,
AT5G64830,AT5G64830,2708,no,
AT5G64840,AT5G64840,2661,no,
AT5G64850,AT5G64850,7829,no,
AT5G64860,AT5G64860,1537,no,
AT5G64880,AT5G64880,8934,no,
AT5G64890,AT5G64890,458,no,
AT5G64900,AT5G64900,4660,no,
AT5G64905,AT5G64905,4638,no,
AT5G64910,AT5G64910,155,no,
AT5G64920,AT5G64920,7688,no,
AT5G64930,AT5G64930,6507,no,
AT5G64940,AT5G64940,3692,no,
AT5G64950,AT5G64950,681,no,
AT5G64960,AT5G64960,9336,no,
AT5G64970,AT5G64970,2057,no,
AT5G64980,AT5G64980,97,no,
AT5G64990,AT5G64990,420,no,
AT5G65000,AT5G65000,3191,no,
AT5G65010,AT5G65010,3931,no,
AT5G65020,AT5G65020,22532,no,
AT5G65030,AT5G65030,438,no,
AT5G65040,AT5G65040,2951,no,
AT5G65050,AT5G65050,9998,yes,MIKC_MADS
AT5G65060,AT5G65060,4407,yes,MIKC_MADS
AT5G65070,AT5G65070,599,yes,MIKC_MADS
AT5G65080,AT5G65080,196,yes,MIKC_MADS
AT5G65090,AT5G65090,2421,no,
AT5G65100,AT5G65100,791,yes,EIL
AT5G65110,AT5G65110,12221,no,
AT5G65120,AT5G65120,2365,no,
AT5G65130,AT5G65130,632,yes,ERF
AT5G65140,AT5G65140,3891,no,
AT5G65158,AT5G65158,426,no,
AT5G65160,AT5G65160,2973,no,
AT5G65165,AT5G65165,38,no,
AT5G65170,AT5G65170,963,no,
AT5G65180,AT5G65180,3052,no,
AT5G65200,AT5G65200,1143,no,
AT5G65205,AT5G65205,1922,no,
AT5G65207,AT5G65207,23124,no,
AT5G65210,AT5G65210,13478,yes,bZIP
AT5G65220,AT5G65220,7345,no,
AT5G65230,AT5G65230,82,yes,MYB
AT5G65240,AT5G65240,2499,no,
AT5G65250,AT5G65250,3805,no,
AT5G65260,AT5G65260,5456,no,
AT5G65270,AT5G65270,6668,no,
AT5G65280,AT5G65280,4148,no,
AT5G65290,AT5G65290,4659,no,
AT5G65310,AT5G65310,7740,yes,HD-ZIP
AT5G65320,AT5G65320,23,yes,bHLH
AT5G65340,AT5G65340,827,no,
AT5G65350,AT5G65350,1824,no,
AT5G65360,AT5G65360,7440,no,
AT5G65380,AT5G65380,4535,no,
AT5G65390,AT5G65390,13832,no,
AT5G65400,AT5G65400,1448,no,
AT5G65420,AT5G65420,2199,no,
AT5G65430,AT5G65430,21629,no,
AT5G65440,AT5G65440,3419,no,
AT5G65450,AT5G65450,692,no,
AT5G65460,AT5G65460,1568,no,
AT5G65470,AT5G65470,15010,no,
AT5G65480,AT5G65480,13010,no,
AT5G65490,AT5G65490,3975,no,
AT5G65495,AT5G65495,6604,no,
AT5G65500,AT5G65500,58,no,
AT5G65520,AT5G65520,2350,no,
AT5G65530,AT5G65530,1518,no,
AT5G65540,AT5G65540,2030,no,
AT5G65550,AT5G65550,10,no,
AT5G65560,AT5G65560,1183,no,
AT5G65570,AT5G65570,225,no,
AT5G65580,AT5G65580,15,no,
AT5G65590,AT5G65590,147,yes,Dof
AT5G65600,AT5G65600,257,no,
AT5G65610,AT5G65610,21,no,
